DataSourceName,DataSourceCode,StationID,ActualStationID,Latitude_DD,Longitude_DD,SampleDate,SampleTime,ActivityDepth,ActivityDepthUnit,Characteristic,ResultValue,ResultUnit,ValueQualifier,ResultComment,WBID,WBIDName,WaterbodyName,SampleDate_Date
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,10/13/2015,00:00:00,0.5,m,"Temperature, water",0.00000000,deg C,,Water Institute Calculated,1539C,LAKE ANNIE,"Annie, Lake (160723)",10/13/2015 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,10/13/2015,10:45:00,0.5,m,"Alkalinity, Total (total hydroxide+carbonate+bicarbonate)",16.90000000,mg/l CaCO3,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",10/13/2015 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,10/13/2015,10:45:00,0.5,m,Chloride,30.20000000,mg/l,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",10/13/2015 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,10/13/2015,10:45:00,0.5,m,"Chlorophyll a, corrected for pheophytin",4.01000000,ug/l,AI,**A**I**  A=Average  I=Result is between MDL & PQL,1539C,LAKE ANNIE,"Annie, Lake (160723)",10/13/2015 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,10/13/2015,10:45:00,0.5,m,"Chlorophyll a, uncorrected for pheophytin",4.94000000,ug/l,AI,**A**I**  A=Average  I=Result is between MDL & PQL,1539C,LAKE ANNIE,"Annie, Lake (160723)",10/13/2015 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,10/13/2015,10:45:00,0.5,m,Dissolved oxygen (DO),7.52000000,mg/l,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",10/13/2015 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,10/13/2015,10:45:00,0.5,m,pH,7.17000000,None,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",10/13/2015 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,10/13/2015,10:45:00,0.5,m,"Phosphorus, phosphate (PO4) as P",0.00500000,mg/l,U,**U**  U=Below Detection Limit,1539C,LAKE ANNIE,"Annie, Lake (160723)",10/13/2015 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,10/13/2015,10:45:00,0.5,m,Secchi disk depth,8.85816000,ft,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",10/13/2015 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,10/13/2015,10:45:00,0.5,m,Specific conductance,236.00000000,umho,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",10/13/2015 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,10/13/2015,10:45:00,0.5,m,"Sulfur, sulfate (SO4) as SO4",47.70000000,mg/l,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",10/13/2015 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,10/13/2015,10:45:00,0.5,m,"Temperature, water",81.48200000,deg F,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",10/13/2015 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,10/13/2015,10:45:00,0.5,m,Total Suspended Solids (TSS),1.60000000,mg/l,I,**I**  I=Result is between MDL & PQL,1539C,LAKE ANNIE,"Annie, Lake (160723)",10/13/2015 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,10/13/2015,10:45:00,0.5,m,True Color,20.00000000,PCU,A,**A**  A=Average,1539C,LAKE ANNIE,"Annie, Lake (160723)",10/13/2015 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,10/13/2015,10:45:00,0.5,m,Turbidity,1.30000000,NTU,A,**A**  A=Average,1539C,LAKE ANNIE,"Annie, Lake (160723)",10/13/2015 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,10/13/2015,10:45:00,0.5,m,"Nitrogen, Kjeldahl",0.85500000,mg/l,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",10/13/2015 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,10/13/2015,10:45:00,0.5,m,"Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N",0.01000000,mg/l,U,**U**  U=Below Detection Limit,1539C,LAKE ANNIE,"Annie, Lake (160723)",10/13/2015 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,10/13/2015,10:45:00,0.5,m,Phosphorus as P,0.01600000,mg/l,I,**I**  I=Result is between MDL & PQL,1539C,LAKE ANNIE,"Annie, Lake (160723)",10/13/2015 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,10/13/2015,10:45:00,0.5,m,Nitrogen,0.86000000,mg/l,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",10/13/2015 12:00:00 AM
Polk County Parks & Natural Resources Division,POLKCO_NRD_WQ,ANNIE1,,27.99236110,-81.60691669,10/13/2015,00:00:00,0.5,m,Chloride,30.20000000,mg/l,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",10/13/2015 12:00:00 AM
Polk County Parks & Natural Resources Division,POLKCO_NRD_WQ,ANNIE1,,27.99236110,-81.60691669,10/13/2015,00:00:00,0.5,m,Dissolved oxygen saturation,95.30000000,percent (%),,,1539C,LAKE ANNIE,"Annie, Lake (160723)",10/13/2015 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,09/29/2015,00:00:00,,,"Elevation, water surface",113.70000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",9/29/2015 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,09/29/2015,00:00:00,,,"Elevation, water surface (NAVD88)",112.63000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",9/29/2015 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,09/29/2015,00:00:00,,,"Elevation, water surface (NGVD29)",113.70000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",9/29/2015 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,09/01/2015,08:50:00,0.5,m,Nitrogen,0.84000000,mg/l,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",9/1/2015 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,09/01/2015,08:50:00,0.5,m,Phosphorus as P,0.01500000,mg/l,UA,**U**A**  U=Below Detection Limit  A=Average,1539C,LAKE ANNIE,"Annie, Lake (160723)",9/1/2015 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,09/01/2015,08:50:00,0.5,m,"Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N",0.01000000,mg/l,U,**U**  U=Below Detection Limit,1539C,LAKE ANNIE,"Annie, Lake (160723)",9/1/2015 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,09/01/2015,08:50:00,0.5,m,"Nitrogen, Kjeldahl",0.84100000,mg/l,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",9/1/2015 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,09/01/2015,08:50:00,0.5,m,"Alkalinity, Total (total hydroxide+carbonate+bicarbonate)",17.60000000,mg/l CaCO3,A,**A**  A=Average,1539C,LAKE ANNIE,"Annie, Lake (160723)",9/1/2015 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,09/01/2015,08:50:00,0.5,m,Calcium,12.30000000,mg/l,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",9/1/2015 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,09/01/2015,08:50:00,0.5,m,Chloride,30.80000000,mg/l,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",9/1/2015 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,09/01/2015,08:50:00,0.5,m,"Chlorophyll a, corrected for pheophytin",3.20000000,ug/l,I,**I**  I=Result is between MDL & PQL,1539C,LAKE ANNIE,"Annie, Lake (160723)",9/1/2015 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,09/01/2015,08:50:00,0.5,m,"Chlorophyll a, uncorrected for pheophytin",4.13000000,ug/l,I,**I**  I=Result is between MDL & PQL,1539C,LAKE ANNIE,"Annie, Lake (160723)",9/1/2015 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,09/01/2015,08:50:00,0.5,m,Dissolved oxygen (DO),6.97000000,mg/l,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",9/1/2015 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,09/01/2015,08:50:00,0.5,m,"Hardness, Ca + Mg",63.20000000,mg/l CaCO3,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",9/1/2015 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,09/01/2015,08:50:00,0.5,m,Iron,0.05000000,ug/l,U,**U**  U=Below Detection Limit,1539C,LAKE ANNIE,"Annie, Lake (160723)",9/1/2015 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,09/01/2015,08:50:00,0.5,m,Magnesium,7.90000000,mg/l,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",9/1/2015 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,09/01/2015,08:50:00,0.5,m,pH,6.91000000,None,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",9/1/2015 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,09/01/2015,08:50:00,0.5,m,"Phosphorus, phosphate (PO4) as P",0.00500000,mg/l,U,**U**  U=Below Detection Limit,1539C,LAKE ANNIE,"Annie, Lake (160723)",9/1/2015 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,09/01/2015,08:50:00,0.5,m,Secchi disk depth,8.03796000,ft,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",9/1/2015 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,09/01/2015,08:50:00,0.5,m,Sodium,15.40000000,mg/l,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",9/1/2015 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,09/01/2015,08:50:00,0.5,m,Specific conductance,241.00000000,umho,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",9/1/2015 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,09/01/2015,08:50:00,0.5,m,"Sulfur, sulfate (SO4) as SO4",48.50000000,mg/l,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",9/1/2015 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,09/01/2015,08:50:00,0.5,m,"Temperature, water",85.92800000,deg F,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",9/1/2015 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,09/01/2015,08:50:00,0.5,m,Total Suspended Solids (TSS),2.00000000,mg/l,I,**I**  I=Result is between MDL & PQL,1539C,LAKE ANNIE,"Annie, Lake (160723)",9/1/2015 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,09/01/2015,08:50:00,0.5,m,True Color,15.00000000,PCU,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",9/1/2015 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,09/01/2015,08:50:00,0.5,m,Turbidity,1.20000000,NTU,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",9/1/2015 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,09/01/2015,00:00:00,0.5,m,"Temperature, water",0.00000000,deg C,,Water Institute Calculated,1539C,LAKE ANNIE,"Annie, Lake (160723)",9/1/2015 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,09/01/2015,08:50:00,0.5,m,"Nitrogen, ammonia as N",0.01000000,mg/l,U,**C**U**  C=Sample not distilled  U=Below Detection Limit,1539C,LAKE ANNIE,"Annie, Lake (160723)",9/1/2015 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,09/01/2015,00:00:00,0.5,,Trophic State Index: Florida DEP,36.00000000,None,,Water Institute Calculated,1539C,LAKE ANNIE,"Annie, Lake (160723)",9/1/2015 12:00:00 AM
Polk County Parks & Natural Resources Division,POLKCO_NRD_WQ,ANNIE1,,27.99236110,-81.60691669,09/01/2015,00:00:00,0.5,m,Chloride,30.80000000,mg/l,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",9/1/2015 12:00:00 AM
Polk County Parks & Natural Resources Division,POLKCO_NRD_WQ,ANNIE1,,27.99236110,-81.60691669,09/01/2015,00:00:00,0.5,m,Dissolved oxygen saturation,92.20000000,percent (%),,,1539C,LAKE ANNIE,"Annie, Lake (160723)",9/1/2015 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,08/25/2015,00:00:00,,,"Elevation, water surface",113.47000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",8/25/2015 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,08/25/2015,00:00:00,,,"Elevation, water surface (NAVD88)",112.40000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",8/25/2015 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,08/25/2015,00:00:00,,,"Elevation, water surface (NGVD29)",113.47000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",8/25/2015 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,08/10/2015,13:25:00,0.5,m,"Alkalinity, Total (total hydroxide+carbonate+bicarbonate)",17.40000000,mg/l CaCO3,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",8/10/2015 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,08/10/2015,13:25:00,0.5,m,Calcium,12.60000000,mg/l,A,**A**  A=Average,1539C,LAKE ANNIE,"Annie, Lake (160723)",8/10/2015 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,08/10/2015,13:25:00,0.5,m,Chloride,31.30000000,mg/l,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",8/10/2015 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,08/10/2015,13:25:00,0.5,m,"Chlorophyll a, corrected for pheophytin",3.20000000,ug/l,IA,**I**A**  I=Result is between MDL & PQL  A=Average,1539C,LAKE ANNIE,"Annie, Lake (160723)",8/10/2015 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,08/10/2015,13:25:00,0.5,m,"Chlorophyll a, uncorrected for pheophytin",3.77000000,ug/l,IA,**I**A**  I=Result is between MDL & PQL  A=Average,1539C,LAKE ANNIE,"Annie, Lake (160723)",8/10/2015 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,08/10/2015,13:25:00,0.5,m,Dissolved oxygen (DO),7.77000000,mg/l,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",8/10/2015 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,08/10/2015,13:25:00,0.5,m,"Hardness, Ca + Mg",64.80000000,mg/l CaCO3,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",8/10/2015 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,08/10/2015,13:25:00,0.5,m,Iron,0.05000000,ug/l,UA,**U**A**  U=Below Detection Limit  A=Average,1539C,LAKE ANNIE,"Annie, Lake (160723)",8/10/2015 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,08/10/2015,13:25:00,0.5,m,Magnesium,8.10000000,mg/l,AJ,**A**J3**  A=Average  J3=Estimated value; failed to meet QC for Acc or Prec,1539C,LAKE ANNIE,"Annie, Lake (160723)",8/10/2015 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,08/10/2015,13:25:00,0.5,m,pH,7.18000000,None,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",8/10/2015 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,08/10/2015,13:25:00,0.5,m,"Phosphorus, phosphate (PO4) as P",0.00500000,mg/l,U,**U**  U=Below Detection Limit,1539C,LAKE ANNIE,"Annie, Lake (160723)",8/10/2015 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,08/10/2015,13:25:00,0.5,m,Secchi disk depth,7.54584000,ft,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",8/10/2015 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,08/10/2015,13:25:00,0.5,m,Sodium,16.20000000,mg/l,A,**A**  A=Average,1539C,LAKE ANNIE,"Annie, Lake (160723)",8/10/2015 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,08/10/2015,13:25:00,0.5,m,Specific conductance,249.00000000,umho,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",8/10/2015 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,08/10/2015,13:25:00,0.5,m,"Sulfur, sulfate (SO4) as SO4",52.80000000,mg/l,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",8/10/2015 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,08/10/2015,13:25:00,0.5,m,"Temperature, water",86.25200000,deg F,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",8/10/2015 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,08/10/2015,13:25:00,0.5,m,Total Suspended Solids (TSS),2.40000000,mg/l,I,**I**  I=Result is between MDL & PQL,1539C,LAKE ANNIE,"Annie, Lake (160723)",8/10/2015 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,08/10/2015,13:25:00,0.5,m,True Color,30.00000000,PCU,A,**A**  A=Average,1539C,LAKE ANNIE,"Annie, Lake (160723)",8/10/2015 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,08/10/2015,13:25:00,0.5,m,Turbidity,1.20000000,NTU,A,**A**  A=Average,1539C,LAKE ANNIE,"Annie, Lake (160723)",8/10/2015 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,08/10/2015,00:00:00,0.5,,Trophic State Index: Florida DEP,38.00000000,None,,Water Institute Calculated,1539C,LAKE ANNIE,"Annie, Lake (160723)",8/10/2015 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,08/10/2015,13:25:00,0.5,m,"Nitrogen, ammonia as N",0.02300000,mg/l,I,**C**I**  C=Sample not distilled  I=Result is between MDL & PQL,1539C,LAKE ANNIE,"Annie, Lake (160723)",8/10/2015 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,08/10/2015,00:00:00,0.5,m,"Temperature, water",0.00000000,deg C,,Water Institute Calculated,1539C,LAKE ANNIE,"Annie, Lake (160723)",8/10/2015 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,08/10/2015,13:25:00,0.5,m,"Nitrogen, Kjeldahl",0.86000000,mg/l,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",8/10/2015 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,08/10/2015,13:25:00,0.5,m,"Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N",0.01000000,mg/l,U,**U**  U=Below Detection Limit,1539C,LAKE ANNIE,"Annie, Lake (160723)",8/10/2015 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,08/10/2015,13:25:00,0.5,m,Phosphorus as P,0.01800000,mg/l,I,**I**  I=Result is between MDL & PQL,1539C,LAKE ANNIE,"Annie, Lake (160723)",8/10/2015 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,08/10/2015,13:25:00,0.5,m,Nitrogen,0.86000000,mg/l,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",8/10/2015 12:00:00 AM
Polk County Parks & Natural Resources Division,POLKCO_NRD_WQ,ANNIE1,,27.99236110,-81.60691669,08/10/2015,00:00:00,0.5,m,Chloride,31.30000000,mg/l,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",8/10/2015 12:00:00 AM
Polk County Parks & Natural Resources Division,POLKCO_NRD_WQ,ANNIE1,,27.99236110,-81.60691669,08/10/2015,00:00:00,0.5,m,Dissolved oxygen saturation,103.20000000,percent (%),,,1539C,LAKE ANNIE,"Annie, Lake (160723)",8/10/2015 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,07/28/2015,00:00:00,,,"Elevation, water surface",113.00000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",7/28/2015 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,07/28/2015,00:00:00,,,"Elevation, water surface (NAVD88)",111.93000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",7/28/2015 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,07/28/2015,00:00:00,,,"Elevation, water surface (NGVD29)",113.00000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",7/28/2015 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,07/16/2015,08:40:00,0.5,m,"Alkalinity, Total (total hydroxide+carbonate+bicarbonate)",20.20000000,mg/l CaCO3,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",7/16/2015 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,07/16/2015,08:40:00,0.5,m,Calcium,12.40000000,mg/l,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",7/16/2015 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,07/16/2015,08:40:00,0.5,m,Chloride,32.00000000,mg/l,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",7/16/2015 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,07/16/2015,08:40:00,0.5,m,"Chlorophyll a, corrected for pheophytin",4.01000000,ug/l,I,**I**  I=Result is between MDL & PQL,1539C,LAKE ANNIE,"Annie, Lake (160723)",7/16/2015 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,07/16/2015,08:40:00,0.5,m,"Chlorophyll a, uncorrected for pheophytin",4.12000000,ug/l,I,**I**  I=Result is between MDL & PQL,1539C,LAKE ANNIE,"Annie, Lake (160723)",7/16/2015 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,07/16/2015,08:40:00,0.5,m,Dissolved oxygen (DO),6.87000000,mg/l,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",7/16/2015 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,07/16/2015,08:40:00,0.5,m,"Hardness, Ca + Mg",63.90000000,mg/l CaCO3,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",7/16/2015 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,07/16/2015,08:40:00,0.5,m,Iron,0.05000000,ug/l,U,**U**  U=Below Detection Limit,1539C,LAKE ANNIE,"Annie, Lake (160723)",7/16/2015 12:00:00 AM
Polk County Natural Resources Division,STORET_21FLPOLK,ANNIE1,,27.99233330,-81.60688880,07/16/2015,08:40:00,0.5,m,Magnesium,8.00000000,mg/l,,,1539C,LAKE ANNIE,"Annie, Lake (160723)",7/16/2015 12:00:00 AM
